# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Beite.co
# Property: Privacy Trust
# ----------------------------------------
# 
# All Users
# Start date: 20220413
# End date: 20260510
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
"/data:text/javascript;base64,dmFyIGFzdHJhX3NlYXJjaD17InJlc3RfYXBpX3VybCI6Imh0dHBzOlwvXC93d3cucHJpdmFjeXRydXN0LnNnXC93cC1qc29uXC8iLCJzZWFyY2hfcG9zdHNfcGVyX3BhZ2UiOiI1Iiwic2VhcmNoX3Bvc3RfdHlwZXMiOlsicG9zdCIsInBhZ2UiXSwic2VhcmNoX3Bvc3RfdHlwZXNfbGFiZWxzIjp7InBvc3QiOiJQb3N0cyIsInBhZ2UiOiJQYWdlcyJ9LCJzZWFyY2hfbGFuZ3VhZ2UiOiIiLCJub19saXZlX3Jlc3VsdHNfZm91bmQiOiJObyByZXN1bHRzIGZvdW5kIiwic2VhcmNoX3BhZ2VfY29uZGl0aW9uIjoiIiwic2VhcmNoX3BhZ2VfcG9zdF90eXBlcyI6W10sInNlYXJjaF9wYWdlX3Bvc3RfdHlwZV9sYWJlbHMiOltdfQ==",4,4,1,1.25,21,0,0
/datasecuity/,4,3,1.3333333333333333,2.3333333333333335,12,0,0
/elementor-20680/,4,1,4,34,12,0,0
/elementor-hf/blog-signal-footer/,4,2,2,41,16,0,0
/elementor-hf/header/,4,4,1,0,11,0,0
/pdpa-compliance-services/,4,3,1.3333333333333333,12,11,0,0
"/singapore-mobilized-against-unc3886/data:text/javascript;base64,IWZ1bmN0aW9uKCQpeyJ1c2Ugc3RyaWN0IjskKGRvY3VtZW50KS5yZWFkeShmdW5jdGlvbigpeyQodGhpcykuc2Nyb2xsVG9wKCk+MTAwJiYkKCIuaGZlLXNjcm9sbC10by10b3Atd3JhcCIpLnJlbW92ZUNsYXNzKCJoZmUtc2Nyb2xsLXRvLXRvcC1oaWRlIiksJCh3aW5kb3cpLnNjcm9sbChmdW5jdGlvbigpeyQodGhpcykuc2Nyb2xsVG9wKCk8MTAwPyQoIi5oZmUtc2Nyb2xsLXRvLXRvcC13cmFwIikuZmFkZU91dCgzMDApOiQoIi5oZmUtc2Nyb2xsLXRvLXRvcC13cmFwIikuZmFkZUluKDMwMCl9KSwkKCIuaGZlLXNjcm9sbC10by10b3Atd3JhcCIpLm9uKCJjbGljayIsZnVuY3Rpb24oKXskKCJodG1sLCBib2R5IikuYW5pbWF0ZSh7c2Nyb2xsVG9wOjB9LDMwMCk7cmV0dXJuITF9KX0pfShqUXVlcnkpOyFmdW5jdGlvbigkKXsndXNlIHN0cmljdCc7JChkb2N1bWVudCkucmVhZHkoZnVuY3Rpb24oKXt2YXIgYmFyPSQoJy5oZmUtcmVhZGluZy1wcm9ncmVzcy1iYXInKTtpZighYmFyLmxlbmd0aClyZXR1cm47JCh3aW5kb3cpLm9uKCdzY3JvbGwnLGZ1bmN0aW9uKCl7dmFyIHM9JCh3aW5kb3cpLnNjcm9sbFRvcCgpLGQ9JChkb2N1bWVudCkuaGVpZ2h0KCktJCh3aW5kb3cpLmhlaWdodCgpLHA9ZD9zL2QqMTAwOjA7YmFyLmNzcygnd2lkdGgnLHArJyUnKX0pfSl9KGpRdWVyeSk=",4,3,1.3333333333333333,2.6666666666666665,20,0,0
"/singapore-mobilized-against-unc3886/data:text/javascript;base64,Y29uc3QgbGF6eWxvYWRSdW5PYnNlcnZlcj0oKT0+e2NvbnN0IGxhenlsb2FkQmFja2dyb3VuZHM9ZG9jdW1lbnQucXVlcnlTZWxlY3RvckFsbChgLmUtY29uLmUtcGFyZW50Om5vdCguZS1sYXp5bG9hZGVkKWApO2NvbnN0IGxhenlsb2FkQmFja2dyb3VuZE9ic2VydmVyPW5ldyBJbnRlcnNlY3Rpb25PYnNlcnZlcigoZW50cmllcyk9PntlbnRyaWVzLmZvckVhY2goKGVudHJ5KT0+e2lmKGVudHJ5LmlzSW50ZXJzZWN0aW5nKXtsZXQgbGF6eWxvYWRCYWNrZ3JvdW5kPWVudHJ5LnRhcmdldDtpZihsYXp5bG9hZEJhY2tncm91bmQpe2xhenlsb2FkQmFja2dyb3VuZC5jbGFzc0xpc3QuYWRkKCdlLWxhenlsb2FkZWQnKX0KbGF6eWxvYWRCYWNrZ3JvdW5kT2JzZXJ2ZXIudW5vYnNlcnZlKGVudHJ5LnRhcmdldCl9fSl9LHtyb290TWFyZ2luOicyMDBweCAwcHggMjAwcHggMHB4J30pO2xhenlsb2FkQmFja2dyb3VuZHMuZm9yRWFjaCgobGF6eWxvYWRCYWNrZ3JvdW5kKT0+e2xhenlsb2FkQmFja2dyb3VuZE9ic2VydmVyLm9ic2VydmUobGF6eWxvYWRCYWNrZ3JvdW5kKX0pfTtjb25zdCBldmVudHM9WydET01Db250ZW50TG9hZGVkJywnZWxlbWVudG9yL2xhenlsb2FkL29ic2VydmUnLF07ZXZlbnRzLmZvckVhY2goKGV2ZW50KT0+e2RvY3VtZW50LmFkZEV2ZW50TGlzdGVuZXIoZXZlbnQsbGF6eWxvYWRS",4,3,1.3333333333333333,3.3333333333333335,20,0,0
/solution/datasecurity,4,2,2,26,13,0,0
/thank-you/,4,2,2,10.5,12,0,0
/the-critical-role-of-an-experienced-dpo/,4,3,1.3333333333333333,5.333333333333333,13,0,0
/why-data-breaches-are-on-the-rise-in-singapore-and-how-to-stay-protected/,4,3,1.3333333333333333,5.333333333333333,14,0,0
/blob:https:/www.privacytrust.sg/85c32728-d31b-428f-a494-14e553f99f77/,3,3,1,0,15,0,0
/blog/creating-a-privacy-strategy-that-builds-brand-trust/,3,3,1,1,9,0,0
"/blog/five-essential-measures-healthcare-providers-should-adopt-to-comply-with-hib/data:text/javascript;base64,ZnVuY3Rpb24gb3BlbkNpdHkoZXZ0LGNpdHlOYW1lKXt2YXIgaSx0YWJjb250ZW50LHRhYmxpbmtzO3RhYmNvbnRlbnQ9ZG9jdW1lbnQuZ2V0RWxlbWVudHNCeUNsYXNzTmFtZSgidGFiY29udGVudCIpO2ZvcihpPTA7aTx0YWJjb250ZW50Lmxlbmd0aDtpKyspe3RhYmNvbnRlbnRbaV0uc3R5bGUuZGlzcGxheT0ibm9uZSJ9CnRhYmxpbmtzPWRvY3VtZW50LmdldEVsZW1lbnRzQnlDbGFzc05hbWUoInRhYmxpbmtzIik7Zm9yKGk9MDtpPHRhYmxpbmtzLmxlbmd0aDtpKyspe3RhYmxpbmtzW2ldLmNsYXNzTmFtZT10YWJsaW5rc1tpXS5jbGFzc05hbWUucmVwbGFjZSgiIGFjdGl2ZSIsIiIpfQpkb2N1bWVudC5nZXRFbGVtZW50QnlJZChjaXR5TmFtZSkuc3R5bGUuZGlzcGxheT0iYmxvY2siO2V2dC5jdXJyZW50VGFyZ2V0LmNsYXNzTmFtZSs9IiBhY3RpdmUifQpkb2N1bWVudC5nZXRFbGVtZW50QnlJZCgiZGVmYXVsdE9wZW4iKS5jbGljaygp",3,2,1.5,0,13,0,0
"/blog/five-essential-measures-healthcare-providers-should-adopt-to-comply-with-hib/data:text/javascript;base64,d3AuaTE4bi5zZXRMb2NhbGVEYXRhKHsndGV4dCBkaXJlY3Rpb25cdTAwMDRsdHInOlsnbHRyJ119KQ==",3,3,1,0.6666666666666666,17,0,0
"/blog/five-essential-measures-healthcare-providers-should-adopt-to-comply-with-hib/data:text/javascript;base64,dmFyIGFzdHJhPXsiYnJlYWtfcG9pbnQiOiI5MjEiLCJpc1J0bCI6IiIsImlzX3Njcm9sbF90b19pZCI6IjEiLCJpc19zY3JvbGxfdG9fdG9wIjoiIiwiaXNfaGVhZGVyX2Zvb3Rlcl9idWlsZGVyX2FjdGl2ZSI6IjEiLCJyZXNwb25zaXZlX2NhcnRfY2xpY2siOiJmbHlvdXQiLCJpc19kYXJrX3BhbGV0dGUiOiIifQ==",3,3,1,0.3333333333333333,16,0,0
/blog/remember-your-12-healthcare-cybersecurity-essentials,3,2,1.5,7.5,11,0,0
"/blog/the-role-of-artificial-intelligence-ai-in-modern-cybersecurity/data:text/javascript;base64,IWZ1bmN0aW9uKCQpeyJ1c2Ugc3RyaWN0IjskKGRvY3VtZW50KS5yZWFkeShmdW5jdGlvbigpeyQodGhpcykuc2Nyb2xsVG9wKCk+MTAwJiYkKCIuaGZlLXNjcm9sbC10by10b3Atd3JhcCIpLnJlbW92ZUNsYXNzKCJoZmUtc2Nyb2xsLXRvLXRvcC1oaWRlIiksJCh3aW5kb3cpLnNjcm9sbChmdW5jdGlvbigpeyQodGhpcykuc2Nyb2xsVG9wKCk8MTAwPyQoIi5oZmUtc2Nyb2xsLXRvLXRvcC13cmFwIikuZmFkZU91dCgzMDApOiQoIi5oZmUtc2Nyb2xsLXRvLXRvcC13cmFwIikuZmFkZUluKDMwMCl9KSwkKCIuaGZlLXNjcm9sbC10by10b3Atd3JhcCIpLm9uKCJjbGljayIsZnVuY3Rpb24oKXskKCJodG1sLCBib2R5IikuYW5pbWF0ZSh7c2Nyb2xsVG9wOjB9LDMwMCk7cmV0dXJuITF9KX0pfShqUXVlcnkpOyFmdW5jdGlvbigkKXsndXNlIHN0cmljdCc7JChkb2N1bWVudCkucmVhZHkoZnVuY3Rpb24oKXt2YXIgYmFyPSQoJy5oZmUtcmVhZGluZy1wcm9ncmVzcy1iYXInKTtpZighYmFyLmxlbmd0aClyZXR1cm47JCh3aW5kb3cpLm9uKCdzY3JvbGwnLGZ1bmN0aW9uKCl7dmFyIHM9JCh3aW5kb3cpLnNjcm9sbFRvcCgpLGQ9JChkb2N1bWVudCkuaGVpZ2h0KCktJCh3aW5kb3cpLmhlaWdodCgpLHA9ZD9zL2QqMTAwOjA7YmFyLmNzcygnd2lkdGgnLHArJyUnKX0p",3,3,1,4,17,0,0
"/blog/understanding-and-implementing-reasonable-security-arrangements-for-data-protection/data:text/javascript;base64,alF1ZXJ5KGRvY3VtZW50KS5yZWFkeShmdW5jdGlvbigkKXskKHdpbmRvdykuc2Nyb2xsKGZ1bmN0aW9uKCl7aWYoJCh0aGlzKS5zY3JvbGxUb3AoKT4yMDApeyQoJy5tYWluLWhlYWRlci1maXhlZCcpLmFkZENsYXNzKCdhY3RpdmUnKX1lbHNleyQoJy5tYWluLWhlYWRlci1maXhlZCcpLnJlbW92ZUNsYXNzKCdhY3RpdmUnKX0KaWYoJCh0aGlzKS5zY3JvbGxUb3AoKT41NTApeyQoJy5oZWFkZXItc2VydmljZS1tYWluJykuYWRkQ2xhc3MoJ2FjdGl2ZScpfWVsc2V7JCgnLmhlYWRlci1zZXJ2aWNlLW1haW4nKS5yZW1vdmVDbGFzcygnYWN0aXZlJyl9fSl9KQ==",3,3,1,0,15,0,0
/blog/why-data-breaches-are-on-the-rise-in-singapore-and-how-to-stay-protected,3,2,1.5,4,11,0,0
/consultancy-landing/,3,2,1.5,20.5,12,0,0
/contact-us-backup/,3,1,3,15,13,3,0
/cookie-compliance,3,2,1.5,21,14,0,0
/data-breach-at-fullerton-healthcare-group-a-wake-up-call/,3,2,1.5,47.5,12,0,0
"/data:text/javascript;base64,Lyh0cmlkZW50fG1zaWUpL2kudGVzdChuYXZpZ2F0b3IudXNlckFnZW50KSYmZG9jdW1lbnQuZ2V0RWxlbWVudEJ5SWQmJndpbmRvdy5hZGRFdmVudExpc3RlbmVyJiZ3aW5kb3cuYWRkRXZlbnRMaXN0ZW5lcigiaGFzaGNoYW5nZSIsZnVuY3Rpb24oKXt2YXIgdCxlPWxvY2F0aW9uLmhhc2guc3Vic3RyaW5nKDEpOy9eW0EtejAtOV8tXSskLy50ZXN0KGUpJiYodD1kb2N1bWVudC5nZXRFbGVtZW50QnlJZChlKSkmJigvXig/OmF8c2VsZWN0fGlucHV0fGJ1dHRvbnx0ZXh0YXJlYSkkL2kudGVzdCh0LnRhZ05hbWUpfHwodC50YWJJbmRleD0tMSksdC5mb2N1cygpKX0sITEp",3,3,1,0,14,0,0
"/data:text/javascript;base64,alF1ZXJ5KGRvY3VtZW50KS5yZWFkeShmdW5jdGlvbigkKXskKHdpbmRvdykuc2Nyb2xsKGZ1bmN0aW9uKCl7aWYoJCh0aGlzKS5zY3JvbGxUb3AoKT4yMDApeyQoJy5tYWluLWhlYWRlci1maXhlZCcpLmFkZENsYXNzKCdhY3RpdmUnKX1lbHNleyQoJy5tYWluLWhlYWRlci1maXhlZCcpLnJlbW92ZUNsYXNzKCdhY3RpdmUnKX0KaWYoJCh0aGlzKS5zY3JvbGxUb3AoKT41NTApeyQoJy5oZWFkZXItc2VydmljZS1tYWluJykuYWRkQ2xhc3MoJ2FjdGl2ZScpfWVsc2V7JCgnLmhlYWRlci1zZXJ2aWNlLW1haW4nKS5yZW1vdmVDbGFzcygnYWN0aXZlJyl9fSl9KQ==",3,3,1,0,15,0,0
"/data:text/javascript;base64,dmFyIFBzYWNwPXsiYWpheF91cmwiOiJodHRwczpcL1wvd3d3LnByaXZhY3l0cnVzdC5zZ1wvd3AtYWRtaW5cL2FkbWluLWFqYXgucGhwIiwiaXNfbW9iaWxlIjoiIiwiaXNfcnRsIjoiMCIsImZpeF9vd2xfY29uZmxpY3QiOiIwIiwidmNfcGFnZV9lZGl0IjoiMCJ9",3,3,1,0.3333333333333333,16,0,0
"/data:text/javascript;base64,dmFyIGFzdHJhPXsiYnJlYWtfcG9pbnQiOiI5MjEiLCJpc1J0bCI6IiIsImlzX3Njcm9sbF90b19pZCI6IjEiLCJpc19zY3JvbGxfdG9fdG9wIjoiIiwiaXNfaGVhZGVyX2Zvb3Rlcl9idWlsZGVyX2FjdGl2ZSI6IjEiLCJyZXNwb25zaXZlX2NhcnRfY2xpY2siOiJmbHlvdXQiLCJpc19kYXJrX3BhbGV0dGUiOiIifQ==",3,2,1.5,0,13,0,0
/e-landing-page/landing-page-template/,3,3,1,4.666666666666667,13,0,0
/navigating-data-complaints-the-critical-role-of-an-experienced-dpo/,3,1,3,10,9,0,0
/pricing,3,3,1,2.6666666666666665,12,0,0
/services/managed-security-service/blob:https:/www.privacytrust.sg/6a57881f-5c8c-4f4d-ae54-7ed648cd47f4,3,3,1,0,13,0,0
"/singapore-mobilized-against-unc3886/data:text/javascript;base64,ZnVuY3Rpb24gb3BlbmNpdHkoZXZ0LGNpdHlOYW1lMil7dmFyIGkyLHRhYmNvbnRlbnQyLHRhYmxpbmtzMjt0YWJjb250ZW50Mj1kb2N1bWVudC5nZXRFbGVtZW50c0J5Q2xhc3NOYW1lKCJ0YWJjb250ZW50MiIpO2ZvcihpPTA7aTx0YWJjb250ZW50Mi5sZW5ndGg7aSsrKXt0YWJjb250ZW50MltpXS5zdHlsZS5kaXNwbGF5PSJub25lIn0KdGFibGlua3MyPWRvY3VtZW50LmdldEVsZW1lbnRzQnlDbGFzc05hbWUoInRhYmxpbmtzMiIpO2ZvcihpPTA7aTx0YWJsaW5rczIubGVuZ3RoO2krKyl7dGFibGlua3MyW2ldLmNsYXNzTmFtZT10YWJsaW5rczJbaV0uY2xhc3NOYW1lLnJlcGxhY2UoIiBhY3RpdmUiLCIiKX0KZG9jdW1lbnQuZ2V0RWxlbWVudEJ5SWQoY2l0eU5hbWUyKS5zdHlsZS5kaXNwbGF5PSJibG9jayI7ZXZ0LmN1cnJlbnRUYXJnZXQuY2xhc3NOYW1lKz0iIGFjdGl2ZSJ9CmRvY3VtZW50LmdldEVsZW1lbnRCeUlkKCJkZWZhdWx0T3BlbjIiKS5jbGljaygp",3,2,1.5,3,14,0,0
"/singapore-mobilized-against-unc3886/data:text/javascript;base64,alF1ZXJ5KGRvY3VtZW50KS5yZWFkeShmdW5jdGlvbigkKXskKHdpbmRvdykuc2Nyb2xsKGZ1bmN0aW9uKCl7aWYoJCh0aGlzKS5zY3JvbGxUb3AoKT4yMDApeyQoJy5tYWluLWhlYWRlci1maXhlZCcpLmFkZENsYXNzKCdhY3RpdmUnKX1lbHNleyQoJy5tYWluLWhlYWRlci1maXhlZCcpLnJlbW92ZUNsYXNzKCdhY3RpdmUnKX0KaWYoJCh0aGlzKS5zY3JvbGxUb3AoKT41NTApeyQoJy5oZWFkZXItc2VydmljZS1tYWluJykuYWRkQ2xhc3MoJ2FjdGl2ZScpfWVsc2V7JCgnLmhlYWRlci1zZXJ2aWNlLW1haW4nKS5yZW1vdmVDbGFzcygnYWN0aXZlJyl9fSl9KQ==",3,2,1.5,0,13,0,0
"/singapore-mobilized-against-unc3886/data:text/javascript;base64,dmFyIGFzdHJhX3NlYXJjaD17InJlc3RfYXBpX3VybCI6Imh0dHBzOlwvXC93d3cucHJpdmFjeXRydXN0LnNnXC93cC1qc29uXC8iLCJzZWFyY2hfcG9zdHNfcGVyX3BhZ2UiOiI1Iiwic2VhcmNoX3Bvc3RfdHlwZXMiOlsicG9zdCIsInBhZ2UiXSwic2VhcmNoX3Bvc3RfdHlwZXNfbGFiZWxzIjp7InBvc3QiOiJQb3N0cyIsInBhZ2UiOiJQYWdlcyJ9LCJzZWFyY2hfbGFuZ3VhZ2UiOiIiLCJub19saXZlX3Jlc3VsdHNfZm91bmQiOiJObyByZXN1bHRzIGZvdW5kIiwic2VhcmNoX3BhZ2VfY29uZGl0aW9uIjoiIiwic2VhcmNoX3BhZ2VfcG9zdF90eXBlcyI6W10sInNlYXJjaF9wYWdlX3Bvc3RfdHlwZV9sYWJlbHMiOltdfQ==",3,2,1.5,1,15,0,0
"/singapore-mobilized-against-unc3886/data:text/javascript;base64,dmFyIHdwZmRfZWxlbWV0b3JfdmFycz17ImRpciI6Imh0dHBzOlwvXC93d3cucHJpdmFjeXRydXN0LnNnXC93cC1jb250ZW50XC9wbHVnaW5zXC93cC1maWxlLWRvd25sb2FkXC8ifQ==",3,2,1.5,0.5,14,0,0
/testlp/,3,1,3,29,11,0,0
/thank-you-page-pdpa-compliance-checklist,3,2,1.5,5,10,0,0
/the-role-of-multi-factor-authentication-in-data-security/,3,3,1,5.666666666666667,18,0,0
/wp-actif.php,3,3,1,0,10,0,0
/wp-content/uploads/2024/05/shield-15-1-1.png,3,1,3,11,9,0,0
/wp-file-download-search/,3,2,1.5,8,8,0,0
/wpfd_file/banner-email-1-1/,3,1,3,11,9,0,0
/assessment-review-consultation/,2,1,2,8,8,0,0
/blob:https:/www.privacytrust.sg/2c36981f-ad2d-4843-8c7b-96e377326296/,2,2,1,0,10,0,0
/blob:https:/www.privacytrust.sg/3012fede-5dc5-4e36-9af5-ce0f0d125220/,2,2,1,0,10,0,0
/blob:https:/www.privacytrust.sg/4b852494-90a9-4ec6-8265-46d63c1542db/,2,2,1,0,10,0,0
/blob:https:/www.privacytrust.sg/555f79b6-13ee-4256-9c47-43851423672a/,2,2,1,0.5,11,0,0
/blob:https:/www.privacytrust.sg/564d382b-c480-48f1-84e4-49ceec4c74e6/,2,1,2,0,7,0,0
/blob:https:/www.privacytrust.sg/716f8dd0-3737-4b23-acc6-86279b4bc5bd/,2,2,1,0,10,0,0
/blob:https:/www.privacytrust.sg/88999daa-3e29-404e-a629-7bc916388dea/,2,1,2,0,8,0,0
/blob:https:/www.privacytrust.sg/8d1a2494-07e8-49cc-bdf0-e1b8ea0f5822/,2,2,1,0,10,0,0
/blob:https:/www.privacytrust.sg/8fd34ed9-612e-4f2c-847f-9aa0c1603872/,2,2,1,0,10,0,0
/blob:https:/www.privacytrust.sg/ed464cc2-3f3e-498c-a098-6c1411e4d8cc/,2,2,1,0.5,11,0,0
/blob:https:/www.privacytrust.sg/ef3ecb8f-3fd3-4b92-9154-1c8f7252cbdb/,2,2,1,0,10,0,0
/blob:https:/www.privacytrust.sg/efaeea88-6b0d-49d0-8707-177bcca8af53/,2,1,2,0,8,0,0
/blog/building-a-safer-digital-environment-for-children-in-singapore,2,1,2,3,9,0,0
/blog/cookie-compliance/,2,2,1,1.5,8,0,0
/blog/five-essential-measures-healthcare-providers-should-adopt-to-comply-with-hib/blob:https:/www.privacytrust.sg/4ca80c4f-3164-4fea-aafa-1410feebfab2/,2,1,2,1,9,0,0
"/blog/five-essential-measures-healthcare-providers-should-adopt-to-comply-with-hib/data:text/javascript;base64,ZnVuY3Rpb24gb3BlbmNpdHkoZXZ0LGNpdHlOYW1lMil7dmFyIGkyLHRhYmNvbnRlbnQyLHRhYmxpbmtzMjt0YWJjb250ZW50Mj1kb2N1bWVudC5nZXRFbGVtZW50c0J5Q2xhc3NOYW1lKCJ0YWJjb250ZW50MiIpO2ZvcihpPTA7aTx0YWJjb250ZW50Mi5sZW5ndGg7aSsrKXt0YWJjb250ZW50MltpXS5zdHlsZS5kaXNwbGF5PSJub25lIn0KdGFibGlua3MyPWRvY3VtZW50LmdldEVsZW1lbnRzQnlDbGFzc05hbWUoInRhYmxpbmtzMiIpO2ZvcihpPTA7aTx0YWJsaW5rczIubGVuZ3RoO2krKyl7dGFibGlua3MyW2ldLmNsYXNzTmFtZT10YWJsaW5rczJbaV0uY2xhc3NOYW1lLnJlcGxhY2UoIiBhY3RpdmUiLCIiKX0KZG9jdW1lbnQuZ2V0RWxlbWVudEJ5SWQoY2l0eU5hbWUyKS5zdHlsZS5kaXNwbGF5PSJibG9jayI7ZXZ0LmN1cnJlbnRUYXJnZXQuY2xhc3NOYW1lKz0iIGFjdGl2ZSJ9CmRvY3VtZW50LmdldEVsZW1lbnRCeUlkKCJkZWZhdWx0T3BlbjIiKS5jbGljaygp",2,2,1,0.5,11,0,0
"/blog/five-essential-measures-healthcare-providers-should-adopt-to-comply-with-hib/data:text/javascript;base64,alF1ZXJ5KGRvY3VtZW50KS5yZWFkeShmdW5jdGlvbigkKXskKHdpbmRvdykuc2Nyb2xsKGZ1bmN0aW9uKCl7aWYoJCh0aGlzKS5zY3JvbGxUb3AoKT4yMDApeyQoJy5tYWluLWhlYWRlci1maXhlZCcpLmFkZENsYXNzKCdhY3RpdmUnKX1lbHNleyQoJy5tYWluLWhlYWRlci1maXhlZCcpLnJlbW92ZUNsYXNzKCdhY3RpdmUnKX0KaWYoJCh0aGlzKS5zY3JvbGxUb3AoKT41NTApeyQoJy5oZWFkZXItc2VydmljZS1tYWluJykuYWRkQ2xhc3MoJ2FjdGl2ZScpfWVsc2V7JCgnLmhlYWRlci1zZXJ2aWNlLW1haW4nKS5yZW1vdmVDbGFzcygnYWN0aXZlJyl9fSl9KQ==",2,2,1,2.5,11,0,0
"/blog/how-easily-your-website-can-get-hacked-a-wake-up-call/data:text/javascript;base64,dmFyIHN0YXJ0ZXJfdGVtcGxhdGVzX3ppcF9wcmV2aWV3PXsiQXN0Q29sb3JQYWxldHRlVmFyUHJlZml4IjoiLS1hc3QtZ2xvYmFsLWNvbG9yLSIsIkFzdEVsZUNvbG9yUGFsZXR0ZVZhclByZWZpeCI6WyJhc3QtZ2xvYmFsLWNvbG9yLTAiLCJhc3QtZ2xvYmFsLWNvbG9yLTEiLCJhc3QtZ2xvYmFsLWNvbG9yLTIiLCJhc3QtZ2xvYmFsLWNvbG9yLTMiLCJhc3QtZ2xvYmFsLWNvbG9yLTQiLCJhc3QtZ2xvYmFsLWNvbG9yLTUiLCJhc3QtZ2xvYmFsLWNvbG9yLTYiLCJhc3QtZ2xvYmFsLWNvbG9yLTciLCJhc3QtZ2xvYmFsLWNvbG9yLTgiXX0=",2,2,1,0,10,0,0
"/blog/remember-your-12-healthcare-cybersecurity-essentials/data:text/javascript;base64,alF1ZXJ5KGRvY3VtZW50KS5yZWFkeShmdW5jdGlvbigkKXskKHdpbmRvdykuc2Nyb2xsKGZ1bmN0aW9uKCl7aWYoJCh0aGlzKS5zY3JvbGxUb3AoKT4yMDApeyQoJy5tYWluLWhlYWRlci1maXhlZCcpLmFkZENsYXNzKCdhY3RpdmUnKX1lbHNleyQoJy5tYWluLWhlYWRlci1maXhlZCcpLnJlbW92ZUNsYXNzKCdhY3RpdmUnKX0KaWYoJCh0aGlzKS5zY3JvbGxUb3AoKT41NTApeyQoJy5oZWFkZXItc2VydmljZS1tYWluJykuYWRkQ2xhc3MoJ2FjdGl2ZScpfWVsc2V7JCgnLmhlYWRlci1zZXJ2aWNlLW1haW4nKS5yZW1vdmVDbGFzcygnYWN0aXZlJyl9fSl9KQ==",2,2,1,2.5,11,0,0
"/blog/remember-your-12-healthcare-cybersecurity-essentials/data:text/javascript;base64,dmFyIHdwZmRhamF4dXJsPSJodHRwczovL3d3dy5wcml2YWN5dHJ1c3Quc2cvd3AtYWRtaW4vYWRtaW4tYWpheC5waHA/anV3cGZpc2FkbWluPWZhbHNlJmFjdGlvbj13cGZkJiI=",2,1,2,0,7,0,0
"/blog/the-role-of-artificial-intelligence-ai-in-modern-cybersecurity/data:text/javascript;base64,Lyh0cmlkZW50fG1zaWUpL2kudGVzdChuYXZpZ2F0b3IudXNlckFnZW50KSYmZG9jdW1lbnQuZ2V0RWxlbWVudEJ5SWQmJndpbmRvdy5hZGRFdmVudExpc3RlbmVyJiZ3aW5kb3cuYWRkRXZlbnRMaXN0ZW5lcigiaGFzaGNoYW5nZSIsZnVuY3Rpb24oKXt2YXIgdCxlPWxvY2F0aW9uLmhhc2guc3Vic3RyaW5nKDEpOy9eW0EtejAtOV8tXSskLy50ZXN0KGUpJiYodD1kb2N1bWVudC5nZXRFbGVtZW50QnlJZChlKSkmJigvXig/OmF8c2VsZWN0fGlucHV0fGJ1dHRvbnx0ZXh0YXJlYSkkL2kudGVzdCh0LnRhZ05hbWUpfHwodC50YWJJbmRleD0tMSksdC5mb2N1cygpKX0sITEp",2,2,1,3,12,0,0
"/blog/the-role-of-artificial-intelligence-ai-in-modern-cybersecurity/data:text/javascript;base64,ZnVuY3Rpb24gb3BlbkNpdHkoZXZ0LGNpdHlOYW1lKXt2YXIgaSx0YWJjb250ZW50LHRhYmxpbmtzO3RhYmNvbnRlbnQ9ZG9jdW1lbnQuZ2V0RWxlbWVudHNCeUNsYXNzTmFtZSgidGFiY29udGVudCIpO2ZvcihpPTA7aTx0YWJjb250ZW50Lmxlbmd0aDtpKyspe3RhYmNvbnRlbnRbaV0uc3R5bGUuZGlzcGxheT0ibm9uZSJ9CnRhYmxpbmtzPWRvY3VtZW50LmdldEVsZW1lbnRzQnlDbGFzc05hbWUoInRhYmxpbmtzIik7Zm9yKGk9MDtpPHRhYmxpbmtzLmxlbmd0aDtpKyspe3RhYmxpbmtzW2ldLmNsYXNzTmFtZT10YWJsaW5rc1tpXS5jbGFzc05hbWUucmVwbGFjZSgiIGFjdGl2ZSIsIiIpfQpkb2N1bWVudC5nZXRFbGVtZW50QnlJZChjaXR5TmFtZSkuc3R5bGUuZGlzcGxheT0iYmxvY2siO2V2dC5jdXJyZW50VGFyZ2V0LmNsYXNzTmFtZSs9IiBhY3RpdmUifQpkb2N1bWVudC5nZXRFbGVtZW50QnlJZCgiZGVmYXVsdE9wZW4iKS5jbGljaygp",2,2,1,0,10,0,0
"/blog/the-role-of-artificial-intelligence-ai-in-modern-cybersecurity/data:text/javascript;base64,alF1ZXJ5KGRvY3VtZW50KS5yZWFkeShmdW5jdGlvbigkKXskKHdpbmRvdykuc2Nyb2xsKGZ1bmN0aW9uKCl7aWYoJCh0aGlzKS5zY3JvbGxUb3AoKT4yMDApeyQoJy5tYWluLWhlYWRlci1maXhlZCcpLmFkZENsYXNzKCdhY3RpdmUnKX1lbHNleyQoJy5tYWluLWhlYWRlci1maXhlZCcpLnJlbW92ZUNsYXNzKCdhY3RpdmUnKX0KaWYoJCh0aGlzKS5zY3JvbGxUb3AoKT41NTApeyQoJy5oZWFkZXItc2VydmljZS1tYWluJykuYWRkQ2xhc3MoJ2FjdGl2ZScpfWVsc2V7JCgnLmhlYWRlci1zZXJ2aWNlLW1haW4nKS5yZW1vdmVDbGFzcygnYWN0aXZlJyl9fSl9KQ==",2,2,1,0,10,0,0
